,NAME,DATE,PRCP,TAVG,TMAX,TMIN
391,Kurunegala Proper,2020-03-31,0.34,85.0,97.0,74.0
392,Kurunegala Proper,2020-04-01,0.0,85.0,98.0,75.0
393,Kurunegala Proper,2020-04-02,0.0,86.0,101.0,71.0
394,Kurunegala Proper,2020-04-03,0.0,87.0,100.0,74.0
395,Kurunegala Proper,2020-04-04,0.0,82.0,95.0,68.77463
396,Kurunegala Proper,2020-04-05,1.09,85.0,95.0,74.0
397,Kurunegala Proper,2020-04-06,0.0,87.0,98.0,76.0
398,Kurunegala Proper,2020-04-07,0.0,86.0,97.0,76.0
399,Kurunegala Proper,2020-04-08,0.0,86.0,97.0,77.0
400,Kurunegala Proper,2020-04-09,0.07,83.0,96.0,76.0
401,Kurunegala Proper,2020-04-10,0.0,82.0,82.25931,75.0
402,Kurunegala Proper,2020-04-11,2.43,84.0,82.25931,74.0
403,Kurunegala Proper,2020-04-12,0.0,83.0,96.0,75.0
404,Kurunegala Proper,2020-04-13,1.04,82.0,96.0,73.0
405,Kurunegala Proper,2020-04-14,0.1,79.0,95.0,74.0
406,Kurunegala Proper,2020-04-15,2.12,80.0,95.0,72.0
407,Kurunegala Proper,2020-04-16,0.94,83.0,82.25931,73.0
408,Kurunegala Proper,2020-04-17,0.0,82.0,95.0,74.0
409,Kurunegala Proper,2020-04-18,3.45,82.0,95.0,74.0
410,Kurunegala Proper,2020-04-19,0.0,84.0,95.0,75.0
411,Kurunegala Proper,2020-04-20,0.09,86.0,82.25931,73.0
412,Kurunegala Proper,2020-04-21,0.06,86.0,96.0,76.0
413,Kurunegala Proper,2020-04-22,0.0,83.0,91.0,76.0
414,Kurunegala Proper,2020-04-23,0.79,83.0,82.25931,74.0
415,Kurunegala Proper,2020-04-24,3.02,82.0,90.0,72.0
416,Kurunegala Proper,2020-04-25,0.0,85.0,94.0,76.0
417,Kurunegala Proper,2020-04-26,0.0,84.0,82.25931,76.0
418,Kurunegala Proper,2020-04-27,0.39,87.0,95.0,76.0
419,Kurunegala Proper,2020-04-28,0.0,85.0,94.0,76.0
420,Kurunegala Proper,2020-04-29,0.01,86.0,93.0,78.0
421,Kurunegala Proper,2020-04-30,0.0,84.0,96.0,68.77463
422,Kurunegala Proper,2020-05-01,1.15,81.0,90.0,74.0
423,Kurunegala Proper,2020-05-02,0.08,87.0,95.0,75.0
424,Kurunegala Proper,2020-05-03,0.0,85.0,96.0,68.77463
425,Kurunegala Proper,2020-05-04,0.2,85.0,92.0,75.0
426,Kurunegala Proper,2020-05-05,0.0,83.0,94.0,68.77463
427,Kurunegala Proper,2020-05-06,1.26,81.0,91.0,75.0
428,Kurunegala Proper,2020-05-07,0.13,83.0,94.0,74.0
429,Kurunegala Proper,2020-05-08,1.08,84.0,93.0,74.0
430,Kurunegala Proper,2020-05-09,0.03,83.0,95.0,76.0
431,Kurunegala Proper,2020-05-10,2.09,82.0,94.0,75.0
432,Kurunegala Proper,2020-05-11,1.08,82.0,88.0,76.0
433,Kurunegala Proper,2020-05-12,0.16,84.0,93.0,74.0
434,Kurunegala Proper,2020-05-13,0.0,84.0,93.0,76.0
435,Kurunegala Proper,2020-05-14,0.02,86.0,94.0,77.0
436,Kurunegala Proper,2020-05-15,0.76,81.0,90.0,75.0
437,Kurunegala Proper,2020-05-16,3.54,83.0,88.0,75.0
438,Kurunegala Proper,2020-05-17,0.0,85.0,91.0,79.0
439,Kurunegala Proper,2020-05-18,1.47,83.0,88.0,75.0
440,Kurunegala Proper,2020-05-19,0.12,83.0,84.0,79.0
441,Kurunegala Proper,2020-05-20,0.0,85.0,90.0,79.0
442,Kurunegala Proper,2020-05-21,0.04,81.0,86.0,68.77463
443,Kurunegala Proper,2020-05-22,1.76,83.0,88.0,76.0
444,Kurunegala Proper,2020-05-23,0.0,85.0,92.0,75.0
445,Kurunegala Proper,2020-05-24,0.02,85.0,92.0,80.0
446,Kurunegala Proper,2020-05-25,0.0,85.0,90.0,79.0
447,Kurunegala Proper,2020-05-26,0.0,85.0,91.0,80.0
448,Kurunegala Proper,2020-05-27,0.0,83.0,90.0,76.0
449,Kurunegala Proper,2020-05-28,0.0,85.0,92.0,76.0
450,Kurunegala Proper,2020-05-29,0.05,83.0,90.0,77.0
451,Kurunegala Proper,2020-05-30,0.0,85.0,92.0,78.0
452,Kurunegala Proper,2020-05-31,0.0,86.0,92.0,78.0
453,Kurunegala Proper,2020-06-01,0.0,85.0,93.0,77.0
454,Kurunegala Proper,2020-06-02,0.0,85.0,92.0,75.0
455,Kurunegala Proper,2020-06-03,0.0,85.0,93.0,76.0
456,Kurunegala Proper,2020-06-04,0.0,85.0,94.0,74.0
457,Kurunegala Proper,2020-06-05,0.01,85.0,92.0,77.0
458,Kurunegala Proper,2020-06-06,1.64,78.0,82.0,74.0
459,Kurunegala Proper,2020-06-07,0.76,80.0,89.0,74.0
460,Kurunegala Proper,2020-06-08,0.15,83.0,87.0,75.0
461,Kurunegala Proper,2020-06-09,0.04,85.0,90.0,78.0
462,Kurunegala Proper,2020-06-10,0.15,83.0,89.0,78.0
463,Kurunegala Proper,2020-06-11,0.17,80.0,85.0,77.0
464,Kurunegala Proper,2020-06-12,0.34,82.0,90.0,76.0
465,Kurunegala Proper,2020-06-13,0.05,84.0,92.0,77.0
466,Kurunegala Proper,2020-06-14,0.0,84.0,90.0,78.0
467,Kurunegala Proper,2020-06-15,0.0,85.0,91.0,79.0
468,Kurunegala Proper,2020-06-16,0.02,84.0,90.0,79.0
469,Kurunegala Proper,2020-06-17,0.0,83.0,89.0,78.0
470,Kurunegala Proper,2020-06-18,0.02,85.0,91.0,79.0
471,Kurunegala Proper,2020-06-19,0.0,85.0,91.0,79.0
472,Kurunegala Proper,2020-06-20,0.0,84.0,91.0,78.0
473,Kurunegala Proper,2020-06-21,0.0,82.0,85.0,77.0
474,Kurunegala Proper,2020-06-22,0.03,83.0,90.0,77.0
475,Kurunegala Proper,2020-06-23,0.0,83.0,90.0,79.0
476,Kurunegala Proper,2020-06-24,0.0,84.0,91.0,78.0
477,Kurunegala Proper,2020-06-25,0.01,82.0,90.0,68.77463
478,Kurunegala Proper,2020-06-26,0.13,80.0,87.0,76.0
479,Kurunegala Proper,2020-06-27,0.09,83.0,92.0,77.0
480,Kurunegala Proper,2020-06-28,0.06,83.0,91.0,77.0
481,Kurunegala Proper,2020-06-29,0.01,83.0,91.0,78.0
482,Kurunegala Proper,2020-06-30,0.02,84.0,82.25931,77.0
483,Kurunegala Proper,2020-07-01,0.0,84.0,92.0,78.0
484,Kurunegala Proper,2020-07-02,0.0,84.0,90.0,78.0
485,Kurunegala Proper,2020-07-03,0.1,82.0,87.0,77.0
486,Kurunegala Proper,2020-07-04,0.0,83.0,90.0,78.0
487,Kurunegala Proper,2020-07-05,0.0,85.0,93.0,78.0
488,Kurunegala Proper,2020-07-06,0.0,84.0,92.0,78.0
489,Kurunegala Proper,2020-07-07,0.0,85.0,93.0,77.0
490,Kurunegala Proper,2020-07-08,0.0,84.0,82.25931,79.0
491,Kurunegala Proper,2020-07-09,0.0,82.0,94.0,68.77463
492,Kurunegala Proper,2020-07-10,0.66,80.0,86.0,76.0
493,Kurunegala Proper,2020-07-11,1.34,82.0,89.0,75.0
494,Kurunegala Proper,2020-07-12,0.0,83.0,91.0,76.0
495,Kurunegala Proper,2020-07-13,0.0,83.0,89.0,78.0
496,Kurunegala Proper,2020-07-14,0.01,84.0,91.0,76.0
497,Kurunegala Proper,2020-07-15,0.01,83.0,90.0,78.0
498,Kurunegala Proper,2020-07-16,0.01,81.0,89.0,68.77463
499,Kurunegala Proper,2020-07-17,0.08,82.0,91.0,75.0
500,Kurunegala Proper,2020-07-18,0.0,81.0,93.0,68.77463
501,Kurunegala Proper,2020-07-19,0.03,80.0,91.0,74.0
502,Kurunegala Proper,2020-07-20,0.62,78.0,82.25931,68.77463
503,Kurunegala Proper,2020-07-21,0.07,83.0,90.0,73.0
504,Kurunegala Proper,2020-07-22,0.0,81.0,91.0,73.0
505,Kurunegala Proper,2020-07-23,0.0,81.0,91.0,75.0
506,Kurunegala Proper,2020-07-24,0.07,81.0,89.0,74.0
507,Kurunegala Proper,2020-07-25,0.0,82.0,88.0,77.0
508,Kurunegala Proper,2020-07-26,0.0,81.0,86.0,78.0
509,Kurunegala Proper,2020-07-27,0.01,82.0,82.25931,77.0
510,Kurunegala Proper,2020-07-28,0.02,79.0,84.0,68.77463
511,Kurunegala Proper,2020-07-29,1.0,79.0,84.0,74.0
512,Kurunegala Proper,2020-07-30,0.6,81.0,88.0,74.0
513,Kurunegala Proper,2020-07-31,0.0,82.0,90.0,76.0
514,Kurunegala Proper,2020-08-01,0.07,82.0,88.0,76.0
515,Kurunegala Proper,2020-08-02,1.03,80.0,87.0,74.0
516,Kurunegala Proper,2020-08-03,0.03,81.0,85.0,75.0
517,Kurunegala Proper,2020-08-04,0.0,81.0,87.0,77.0
518,Kurunegala Proper,2020-08-05,0.26,82.0,87.0,77.0
519,Kurunegala Proper,2020-08-06,0.76,78.0,85.0,74.0
520,Kurunegala Proper,2020-08-07,0.84,80.0,85.0,74.0
521,Kurunegala Proper,2020-08-08,0.13,80.0,85.0,77.0
522,Kurunegala Proper,2020-08-09,0.2,80.0,86.0,74.0
523,Kurunegala Proper,2020-08-10,0.0,81.0,87.0,76.0
524,Kurunegala Proper,2020-08-11,0.02,82.0,88.0,77.0
525,Kurunegala Proper,2020-08-12,0.0,82.0,90.0,76.0
526,Kurunegala Proper,2020-08-13,0.0,82.0,89.0,76.0
527,Kurunegala Proper,2020-08-14,0.0,82.0,90.0,76.0
528,Kurunegala Proper,2020-08-15,0.0,82.0,90.0,76.0
529,Kurunegala Proper,2020-08-16,0.0,82.0,90.0,76.0
530,Kurunegala Proper,2020-08-17,0.0,83.0,82.25931,76.0
531,Kurunegala Proper,2020-08-18,0.0,83.0,92.0,76.0
532,Kurunegala Proper,2020-08-19,0.0,83.0,92.0,78.0
533,Kurunegala Proper,2020-08-20,0.0,83.0,91.0,78.0
534,Kurunegala Proper,2020-08-21,0.0,83.0,93.0,77.0
535,Kurunegala Proper,2020-08-22,0.0,84.0,93.0,76.0
536,Kurunegala Proper,2020-08-23,0.0,84.0,93.0,77.0
537,Kurunegala Proper,2020-08-24,0.0,84.0,94.0,78.0
538,Kurunegala Proper,2020-08-25,0.0,84.0,94.0,76.0
539,Kurunegala Proper,2020-08-26,0.0,84.0,93.0,77.0
540,Kurunegala Proper,2020-08-27,0.0,84.0,93.0,77.0
541,Kurunegala Proper,2020-08-28,0.0,84.0,93.0,77.0
542,Kurunegala Proper,2020-08-29,0.0,84.0,93.0,77.0
543,Kurunegala Proper,2020-08-30,0.0,84.0,94.0,77.0
544,Kurunegala Proper,2020-08-31,0.0,84.0,93.0,78.0
545,Kurunegala Proper,2020-09-01,0.0,81.0,88.0,68.77463
546,Kurunegala Proper,2020-09-02,0.93,78.0,81.0,74.0
547,Kurunegala Proper,2020-09-03,0.56,80.0,87.0,75.0
548,Kurunegala Proper,2020-09-04,0.0,83.0,91.0,76.0
549,Kurunegala Proper,2020-09-05,0.0,81.0,89.0,68.77463
550,Kurunegala Proper,2020-09-06,0.13,75.0,86.0,68.77463
551,Kurunegala Proper,2020-09-07,0.43,81.0,87.0,70.0
552,Kurunegala Proper,2020-09-08,0.0,82.0,90.0,68.77463
553,Kurunegala Proper,2020-09-09,0.0,78.0,82.25931,73.0
554,Kurunegala Proper,2020-09-10,0.37,80.0,86.0,74.0
555,Kurunegala Proper,2020-09-11,0.17,81.0,82.25931,77.0
556,Kurunegala Proper,2020-09-12,0.05,80.0,84.0,77.0
557,Kurunegala Proper,2020-09-13,0.1,81.0,87.0,76.0
558,Kurunegala Proper,2020-09-14,0.0,80.0,86.0,77.0
559,Kurunegala Proper,2020-09-15,0.13,82.0,87.0,77.0
560,Kurunegala Proper,2020-09-16,0.01,83.0,89.0,68.77463
561,Kurunegala Proper,2020-09-17,0.04,81.0,88.0,77.0
562,Kurunegala Proper,2020-09-18,0.42,80.0,87.0,77.0
563,Kurunegala Proper,2020-09-19,0.14,80.0,86.0,76.0
564,Kurunegala Proper,2020-09-20,1.26,79.0,85.0,74.0
565,Kurunegala Proper,2020-09-21,0.71,79.0,87.0,75.0
566,Kurunegala Proper,2020-09-22,0.11,77.0,83.0,68.77463
567,Kurunegala Proper,2020-09-23,0.77,81.0,87.0,73.0
568,Kurunegala Proper,2020-09-24,0.01,81.0,87.0,77.0
569,Kurunegala Proper,2020-09-25,0.06,79.0,84.0,76.0
570,Kurunegala Proper,2020-09-26,0.03,81.0,89.0,75.0
571,Kurunegala Proper,2020-09-27,0.01,83.0,91.0,75.0
572,Kurunegala Proper,2020-09-28,0.11,79.0,86.0,68.77463
573,Kurunegala Proper,2020-09-29,1.64,78.0,85.0,74.0
574,Kurunegala Proper,2020-09-30,1.3,77.0,85.0,75.0
575,Kurunegala Proper,2020-10-01,0.23,81.0,87.0,75.0
576,Kurunegala Proper,2020-10-02,0.0,82.0,90.0,76.0
577,Kurunegala Proper,2020-10-03,0.0,81.0,90.0,77.0
578,Kurunegala Proper,2020-10-04,0.0,81.0,89.0,68.77463
579,Kurunegala Proper,2020-10-05,0.0,82.0,90.0,76.0
580,Kurunegala Proper,2020-10-06,0.0,82.0,92.0,76.0
581,Kurunegala Proper,2020-10-07,0.0,81.0,87.0,76.0
582,Kurunegala Proper,2020-10-08,0.0,82.0,90.0,76.0
583,Kurunegala Proper,2020-10-09,0.0,80.0,87.0,68.77463
584,Kurunegala Proper,2020-10-10,0.11,81.0,89.0,75.0
585,Kurunegala Proper,2020-10-11,0.39,79.0,85.0,75.0
586,Kurunegala Proper,2020-10-12,0.03,81.0,88.0,76.0
587,Kurunegala Proper,2020-10-13,0.0,82.0,89.0,78.0
588,Kurunegala Proper,2020-10-14,0.47,79.0,87.0,75.0
589,Kurunegala Proper,2020-10-15,0.74,79.0,87.0,75.0
590,Kurunegala Proper,2020-10-16,0.09,82.0,89.0,68.77463
591,Kurunegala Proper,2020-10-17,0.0,81.0,89.0,75.0
592,Kurunegala Proper,2020-10-18,0.0,83.0,90.0,75.0
593,Kurunegala Proper,2020-10-19,0.0,83.0,82.25931,77.0
594,Kurunegala Proper,2020-10-20,0.0,82.0,89.0,76.0
595,Kurunegala Proper,2020-10-21,0.08,81.0,87.0,77.0
596,Kurunegala Proper,2020-10-22,0.15,82.0,89.0,77.0
597,Kurunegala Proper,2020-10-23,0.0,82.0,90.0,76.0
598,Kurunegala Proper,2020-10-24,0.01,82.0,90.0,76.0
599,Kurunegala Proper,2020-10-25,0.0,83.0,91.0,76.0
600,Kurunegala Proper,2020-10-26,0.0,83.0,90.0,77.0
601,Kurunegala Proper,2020-10-27,0.0,83.0,91.0,77.0
602,Kurunegala Proper,2020-10-28,0.0,82.0,89.0,75.0
603,Kurunegala Proper,2020-10-29,0.0,80.0,91.0,76.0
604,Kurunegala Proper,2020-10-30,0.03,82.0,90.0,75.0
605,Kurunegala Proper,2020-10-31,0.0,83.0,91.0,76.0
606,Kurunegala Proper,2020-11-01,0.0,84.0,92.0,77.0
607,Kurunegala Proper,2020-11-02,0.0,83.0,91.0,68.77463
608,Kurunegala Proper,2020-11-03,0.0,82.0,93.0,68.77463
609,Kurunegala Proper,2020-11-04,0.22,80.0,92.0,68.77463
610,Kurunegala Proper,2020-11-05,1.59,81.0,94.0,73.0
611,Kurunegala Proper,2020-11-06,1.02,81.0,92.0,74.0
612,Kurunegala Proper,2020-11-07,0.43,82.0,90.0,68.77463
613,Kurunegala Proper,2020-11-08,0.0,79.0,82.25931,72.0
614,Kurunegala Proper,2020-11-09,0.68,79.0,89.0,72.0
615,Kurunegala Proper,2020-11-10,0.54,78.0,82.0,68.77463
616,Kurunegala Proper,2020-11-11,0.0,81.0,90.0,68.77463
617,Kurunegala Proper,2020-11-12,0.35,81.0,90.0,68.77463
618,Kurunegala Proper,2020-11-13,0.18,80.0,91.0,68.77463
619,Kurunegala Proper,2020-11-14,0.62,80.0,90.0,68.77463
620,Kurunegala Proper,2020-11-15,0.06,80.0,91.0,68.77463
621,Kurunegala Proper,2020-11-16,0.11,80.0,85.0,68.77463
622,Kurunegala Proper,2020-11-17,0.0,79.0,87.0,68.77463
623,Kurunegala Proper,2020-11-18,1.74,79.0,89.0,68.77463
624,Kurunegala Proper,2020-11-19,1.62,81.0,89.0,68.77463
625,Kurunegala Proper,2020-11-20,0.0,80.0,90.0,68.77463
626,Kurunegala Proper,2020-11-21,0.04,80.0,89.0,68.77463
627,Kurunegala Proper,2020-11-22,0.0,78.0,84.0,68.77463
628,Kurunegala Proper,2020-11-23,0.0,80.0,86.0,71.0
629,Kurunegala Proper,2020-11-24,0.26,78.0,85.0,74.0
630,Kurunegala Proper,2020-11-25,0.32,80.0,86.0,75.0
631,Kurunegala Proper,2020-11-26,0.03,82.0,90.0,75.0
632,Kurunegala Proper,2020-11-27,0.0,82.0,91.0,72.0
633,Kurunegala Proper,2020-11-28,0.0,82.0,91.0,74.0
634,Kurunegala Proper,2020-11-29,0.0,83.0,92.0,73.0
635,Kurunegala Proper,2020-11-30,0.0,83.0,91.0,74.0
636,Kurunegala Proper,2020-12-01,0.0,79.0,86.0,68.77463
637,Kurunegala Proper,2020-12-02,0.38,76.0,79.0,68.77463
638,Kurunegala Proper,2020-12-03,2.35,75.0,78.0,73.0
639,Kurunegala Proper,2020-12-04,1.59,79.0,84.0,74.0
640,Kurunegala Proper,2020-12-05,0.79,78.0,84.0,74.0
641,Kurunegala Proper,2020-12-06,0.0,81.0,89.0,74.0
642,Kurunegala Proper,2020-12-07,0.0,84.0,91.0,73.0
643,Kurunegala Proper,2020-12-08,0.0,80.0,90.0,75.0
644,Kurunegala Proper,2020-12-09,0.0,82.0,91.0,72.0
645,Kurunegala Proper,2020-12-10,0.0,81.0,89.0,75.0
646,Kurunegala Proper,2020-12-11,0.0,81.0,89.0,72.0
647,Kurunegala Proper,2020-12-12,0.0,80.0,88.0,71.0
648,Kurunegala Proper,2020-12-13,0.0,80.0,90.0,71.0
649,Kurunegala Proper,2020-12-14,0.0,78.0,87.0,69.0
650,Kurunegala Proper,2020-12-15,0.0,80.0,87.0,73.0
651,Kurunegala Proper,2020-12-16,0.0,81.0,90.0,72.0
652,Kurunegala Proper,2020-12-17,0.0,81.0,89.0,72.0
653,Kurunegala Proper,2020-12-18,0.0,78.0,89.0,72.0
654,Kurunegala Proper,2020-12-19,0.69,79.0,84.0,73.0
655,Kurunegala Proper,2020-12-20,0.52,76.0,79.0,74.0
656,Kurunegala Proper,2020-12-21,0.44,76.0,82.0,73.0
657,Kurunegala Proper,2020-12-22,0.22,75.0,77.0,68.77463
658,Kurunegala Proper,2020-12-23,0.05,79.0,88.0,72.0
659,Kurunegala Proper,2020-12-24,0.19,80.0,87.0,73.0
660,Kurunegala Proper,2020-12-25,0.0,80.0,89.0,71.0
661,Kurunegala Proper,2020-12-26,0.0,76.0,81.0,68.77463
662,Kurunegala Proper,2020-12-27,0.07,76.0,84.0,73.0
663,Kurunegala Proper,2020-12-28,0.0,77.0,84.0,72.0
664,Kurunegala Proper,2020-12-29,0.24,82.0,89.0,75.0
665,Kurunegala Proper,2020-12-30,0.0,81.0,91.0,71.0
666,Kurunegala Proper,2020-12-31,0.12,77.0,82.0,68.77463
667,Kurunegala Proper,2021-01-01,0.02,76.0,82.0,72.0
668,Kurunegala Proper,2021-01-02,0.02,80.0,86.0,72.0
669,Kurunegala Proper,2021-01-03,0.0,80.0,86.0,74.0
670,Kurunegala Proper,2021-01-04,0.42,78.0,87.0,75.0
671,Kurunegala Proper,2021-01-05,0.59,80.0,87.0,74.0
672,Kurunegala Proper,2021-01-06,0.18,79.0,89.0,73.0
673,Kurunegala Proper,2021-01-07,3.27,79.0,87.0,72.0
674,Kurunegala Proper,2021-01-08,0.0,81.0,90.0,74.0
675,Kurunegala Proper,2021-01-09,0.5,75.0,78.0,74.0
676,Kurunegala Proper,2021-01-10,0.1,78.0,82.25931,72.0
677,Kurunegala Proper,2021-01-11,0.66,76.0,80.0,68.77463
678,Kurunegala Proper,2021-01-12,0.0,78.0,85.0,73.0
679,Kurunegala Proper,2021-01-13,0.0,79.0,88.0,73.0
680,Kurunegala Proper,2021-01-14,0.2,79.0,90.0,73.0
681,Kurunegala Proper,2021-01-15,0.27,77.0,81.0,74.0
682,Kurunegala Proper,2021-01-16,0.0,80.0,90.0,72.0
683,Kurunegala Proper,2021-01-17,0.0,80.0,87.0,73.0
684,Kurunegala Proper,2021-01-18,0.0,76.0,79.0,73.0
685,Kurunegala Proper,2021-01-19,0.0,80.0,87.0,72.0
686,Kurunegala Proper,2021-01-20,0.01,82.0,89.0,73.0
687,Kurunegala Proper,2021-01-21,0.01,83.0,92.0,74.0
688,Kurunegala Proper,2021-01-22,0.0,83.0,91.0,72.0
689,Kurunegala Proper,2021-01-23,0.0,80.0,89.0,68.77463
690,Kurunegala Proper,2021-01-24,0.0,79.0,88.0,69.0
691,Kurunegala Proper,2021-01-25,0.0,79.0,89.0,70.0
692,Kurunegala Proper,2021-01-26,0.0,79.0,82.25931,68.77463
693,Kurunegala Proper,2021-01-27,0.0,79.0,88.0,69.0
694,Kurunegala Proper,2021-01-28,0.0,81.0,89.0,73.0
695,Kurunegala Proper,2021-01-29,0.0,79.0,83.0,75.0
696,Kurunegala Proper,2021-01-30,0.0,81.0,91.0,71.0
697,Kurunegala Proper,2021-01-31,0.0,82.0,92.0,73.0
698,Kurunegala Proper,2021-02-01,0.03,80.0,88.0,75.0
699,Kurunegala Proper,2021-02-02,0.01,82.0,90.0,76.0
700,Kurunegala Proper,2021-02-03,0.0,80.0,87.0,76.0
701,Kurunegala Proper,2021-02-04,0.0,80.0,88.0,74.0
702,Kurunegala Proper,2021-02-05,0.0,80.0,89.0,70.0
703,Kurunegala Proper,2021-02-06,0.0,81.0,90.0,71.0
704,Kurunegala Proper,2021-02-07,0.12,80.0,87.0,75.0
705,Kurunegala Proper,2021-02-08,0.01,80.0,89.0,68.77463
706,Kurunegala Proper,2021-02-09,0.0,79.0,89.0,74.0
707,Kurunegala Proper,2021-02-10,0.0,81.0,82.25931,71.0
708,Kurunegala Proper,2021-02-14,0.0,83.0,93.0,74.0
709,Kurunegala Proper,2021-02-15,0.0,83.0,94.0,75.0
710,Kurunegala Proper,2021-02-16,0.0,82.0,93.0,71.0
711,Kurunegala Proper,2021-02-17,0.0,83.0,94.0,72.0
712,Kurunegala Proper,2021-02-18,0.0,83.0,93.0,71.0
713,Kurunegala Proper,2021-02-19,0.0,83.0,82.25931,73.0
714,Kurunegala Proper,2021-02-22,0.0,85.0,95.0,74.0
715,Kurunegala Proper,2021-02-23,0.0,85.0,94.0,72.0
716,Kurunegala Proper,2021-02-24,0.0,85.0,96.0,71.0
717,Kurunegala Proper,2021-02-25,0.0,84.0,96.0,73.0
718,Kurunegala Proper,2021-02-26,0.0,85.0,97.0,68.77463
719,Kurunegala Proper,2021-02-27,0.0,83.0,96.0,70.0
720,Kurunegala Proper,2021-02-28,0.0,83.0,98.0,71.0
721,Kurunegala Proper,2021-03-01,0.0,84.0,96.0,73.0
722,Kurunegala Proper,2021-03-02,0.0,83.0,95.0,67.0
723,Kurunegala Proper,2021-03-03,0.0,83.0,95.0,69.0
724,Kurunegala Proper,2021-03-04,0.0,85.0,96.0,72.0
725,Kurunegala Proper,2021-03-05,0.0,84.0,94.0,73.0
726,Kurunegala Proper,2021-03-06,0.0,81.0,82.25931,68.77463
727,Kurunegala Proper,2021-03-07,0.4,83.0,94.0,71.0
728,Kurunegala Proper,2021-03-08,0.02,82.0,95.0,74.0
729,Kurunegala Proper,2021-03-09,0.03,83.0,94.0,73.0
730,Kurunegala Proper,2021-03-10,0.0,81.0,94.0,68.77463
731,Kurunegala Proper,2021-03-11,0.41,81.0,90.0,72.0
732,Kurunegala Proper,2021-03-12,0.0,84.0,94.0,74.0
733,Kurunegala Proper,2021-03-13,0.0,86.0,96.0,74.0
734,Kurunegala Proper,2021-03-14,0.0,84.0,94.0,75.0
735,Kurunegala Proper,2021-03-15,0.0,86.0,95.0,74.0
736,Kurunegala Proper,2021-03-16,0.0,85.0,96.0,74.0
737,Kurunegala Proper,2021-03-17,0.0,85.0,96.0,75.0
738,Kurunegala Proper,2021-03-18,0.0,84.0,95.0,74.0
739,Kurunegala Proper,2021-03-19,0.0,83.0,92.0,76.0
740,Kurunegala Proper,2021-03-20,0.0,81.0,95.0,74.0
741,Kurunegala Proper,2021-03-21,1.2,81.0,94.0,74.0
742,Kurunegala Proper,2021-03-22,0.0,83.0,94.0,73.0
743,Kurunegala Proper,2021-03-23,0.0,83.0,95.0,75.0
744,Kurunegala Proper,2021-03-24,0.21,80.0,89.0,68.77463
745,Kurunegala Proper,2021-03-25,0.0,79.0,86.0,72.0
746,Kurunegala Proper,2021-03-26,0.0,83.0,96.0,74.0
747,Kurunegala Proper,2021-03-27,0.0,80.0,92.0,68.77463
748,Kurunegala Proper,2021-03-28,0.02,79.0,95.0,68.77463
749,Kurunegala Proper,2021-03-29,0.17,82.0,94.0,72.0
750,Kurunegala Proper,2021-03-30,0.14,83.0,82.25931,73.0
751,Kurunegala Proper,2021-03-31,0.0,83.0,93.0,76.0
752,Kurunegala Proper,2021-04-01,0.0,85.0,82.25931,77.0
753,Kurunegala Proper,2021-04-02,0.0,85.0,94.0,78.0
754,Kurunegala Proper,2021-04-03,0.0,83.0,93.0,68.77463
755,Kurunegala Proper,2021-04-04,0.0,83.0,94.0,73.0
756,Kurunegala Proper,2021-04-05,0.0,86.0,96.0,74.0
757,Kurunegala Proper,2021-04-06,0.0,86.0,97.0,78.0
758,Kurunegala Proper,2021-04-07,0.0,83.0,82.25931,68.77463
759,Kurunegala Proper,2021-04-08,0.31,83.0,82.25931,68.77463
760,Kurunegala Proper,2021-04-09,0.0,84.0,94.0,77.0
761,Kurunegala Proper,2021-04-10,0.03,80.0,93.0,68.77463
762,Kurunegala Proper,2021-04-11,0.13,81.0,94.0,68.77463
763,Kurunegala Proper,2021-04-12,2.04,79.0,92.0,73.0
764,Kurunegala Proper,2021-04-13,0.42,80.0,91.0,74.0
765,Kurunegala Proper,2021-04-14,0.71,79.0,90.0,68.77463
766,Kurunegala Proper,2021-04-15,1.76,78.0,91.0,68.77463
767,Kurunegala Proper,2021-04-16,0.56,82.0,92.0,73.0
768,Kurunegala Proper,2021-04-17,0.02,82.0,90.0,73.0
769,Kurunegala Proper,2021-04-18,0.0,79.0,82.25931,76.0
770,Kurunegala Proper,2021-04-19,0.0,84.0,91.0,75.0
771,Kurunegala Proper,2021-04-20,0.0,84.0,92.0,68.77463
772,Kurunegala Proper,2021-04-21,0.0,83.0,82.25931,77.0
773,Kurunegala Proper,2021-04-22,0.0,84.0,94.0,76.0
774,Kurunegala Proper,2021-04-23,0.0,83.0,91.0,75.0
775,Kurunegala Proper,2021-04-24,0.0,84.0,94.0,76.0
776,Kurunegala Proper,2021-04-25,0.0,84.0,94.0,75.0
777,Kurunegala Proper,2021-04-26,0.0,85.0,94.0,76.0
778,Kurunegala Proper,2021-04-27,0.0,85.0,95.0,77.0
779,Kurunegala Proper,2021-04-28,0.0,85.0,94.0,77.0
780,Kurunegala Proper,2021-04-29,0.0,85.0,93.0,78.0
781,Kurunegala Proper,2021-04-30,0.0,81.0,92.0,68.77463
782,Kurunegala Proper,2021-05-01,0.53,83.0,90.0,76.0
783,Kurunegala Proper,2021-05-02,0.63,81.0,94.0,76.0
784,Kurunegala Proper,2021-05-03,0.69,79.0,92.0,68.77463
785,Kurunegala Proper,2021-05-04,2.48,81.0,91.0,73.0
786,Kurunegala Proper,2021-05-05,0.75,82.0,90.0,73.0
